#segundos nansegundos X Y Theta
37 37071000000 4.70546581629 -0.011594466417 6.28152560564
37 37123000000 4.45558028043 0.0860369126076 6.28139435698
37 37191000000 4.62078451131 -0.00455759491507 6.28218986698
37 37243000000 4.76295126603 -0.0950566032262 6.28183216251
37 37270000000 4.87072826655 -0.120503014662 6.28134668006
37 37323000000 4.80393963879 0.122963881896 6.28031328091
37 37376000000 4.83582190564 -0.0761929798871 6.28242056336
37 37435000000 4.88558051678 0.0295990888237 6.28266778918
37 37485000000 4.90942049817 -0.0526342833671 6.28520936558
37 37540000000 4.86159066039 0.102087514587 6.28386503972
37 37569000000 5.01502343082 0.105141702519 6.28330113196
37 37621000000 4.94798816632 -0.076640283796 6.28264964582
37 37673000000 4.86851475326 -0.0816892406566 6.28222378892
37 37725000000 5.02978952288 0.0151674739835 6.28096415149
37 37779000000 5.02574564241 -0.0834456582749 6.28297916862
37 37834000000 5.11804034066 0.0580444979791 6.28145198813
37 37876000000 5.17218488751 0.0230525923125 6.2819736719
38 38333000000 5.16904941257 -0.13746132129 6.22050001998
38 38361000000 5.16904941257 -0.13746132129 6.22050001998
38 38390000000 5.5945629202 -0.0500654983372 6.21675743157
38 38439000000 5.3753779162 0.177051054181 6.20822661671
38 38488000000 5.54772676592 -0.0805591983837 6.19860175797
38 38536000000 5.53968621511 -0.0611679094262 6.19472342008
38 38593000000 5.56826240697 0.0838695875546 6.17981710854
38 38648000000 5.65386366678 -0.175378150917 6.17567007423
38 38701000000 5.55962606324 -0.0895050431159 6.1668773841
38 38755000000 5.80982554472 0.0236598515077 6.15732636567
38 38812000000 5.71549949957 -0.0830709352656 6.15248649206
38 38838000000 5.783264638 -0.0749534872793 6.14721366805
38 38895000000 5.7811347433 -0.260092067577 6.13957809984
38 38948000000 5.70730409929 -0.092677916371 6.12784976387
39 39001000000 5.74244759678 -0.0293833510725 6.12270730515
39 39060000000 5.76835135852 -0.0831471449727 6.11219647273
39 39089000000 5.76835135852 -0.0831471449727 6.11219647273
39 39146000000 6.06001197596 -0.121367040443 6.10211783523
39 39199000000 5.83615351013 0.0432367161217 6.09484708625
39 39256000000 5.92188309577 -0.122065859033 6.08345166643
39 39311000000 6.0940345535 -0.208684848454 6.07413424582
39 39337000000 6.01847536629 -0.278452069418 6.07224126492
39 39395000000 6.17612218121 -0.145624357512 6.06507263254
39 39448000000 6.10586950318 -0.12992414444 6.05484016649
39 39503000000 6.08112624378 -0.0442803222075 6.04951695613
39 39553000000 6.20143862348 -0.175435337219 6.03973758724
39 39610000000 6.15012355531 -0.181550502678 6.03043497426
39 39634000000 6.15012355531 -0.181550502678 6.03043497426
39 39688000000 6.09324480829 -0.113286848503 6.01562305061
39 39742000000 6.09927377648 -0.0817500182661 6.01482855255
39 39801000000 6.1306643789 -0.187610982513 6.00394155958
39 39856000000 6.36705487211 -0.225383920237 5.99637305002
39 39909000000 6.22901270124 -0.207966253272 5.98809268655
39 39940000000 6.17199440611 -0.21864261881 5.98662993289
39 39994000000 6.47444062651 -0.289647575552 5.97143299697
40 40049000000 6.50426796813 -0.17905813315 5.96680984195
40 40100000000 6.47338109308 -0.105470639844 5.95804805954
40 40151000000 6.48307638739 -0.332706406024 5.95217449499
40 40210000000 6.31398342835 -0.212655686175 5.94428711544
40 40239000000 6.34272797384 -0.361688015011 5.93934608879
40 40285000000 6.30296764893 -0.134945076755 5.93528663145
40 40337000000 6.48198889599 -0.272654739861 5.92576954327
40 40393000000 6.66629902816 -0.337955169457 5.91763969496
40 40446000000 6.61187591279 -0.292644996059 5.90550559156
40 40498000000 6.71962786994 -0.46612359149 5.90022208661
40 40552000000 6.82870344282 -0.294154098654 5.89070708643
40 40606000000 6.70844638937 -0.409743878245 5.88614599197
40 40638000000 6.77410916313 -0.307949850318 5.88006151701
40 40688000000 6.70332483855 -0.251416360495 5.87133965451
40 40741000000 6.7692500838 -0.308943035191 5.86733657142
40 40793000000 6.76649189211 -0.308594168898 5.85526178054
40 40839000000 6.77958223489 -0.384051760683 5.84426535003
40 40892000000 6.89738895944 -0.468900922862 5.84438722297
40 40952000000 6.7766123457 -0.446271644884 5.83633185576
41 41006000000 6.76497456729 -0.439730617259 5.82478621401
41 41060000000 6.99496225458 -0.284304203137 5.81390179935
41 41090000000 6.88881104982 -0.448900775993 5.81039268601
41 41141000000 7.00483088718 -0.496399269335 5.80225212699
41 41193000000 6.98018992593 -0.62386113866 5.80153083277
41 41253000000 7.12313839501 -0.492201357454 5.79050259596
41 41308000000 7.09512034307 -0.365525273518 5.78339872628
41 41335000000 7.1201809264 -0.532209162509 5.77644561624
41 41395000000 7.12644071431 -0.571704107261 5.77179640543
41 41450000000 7.22553966132 -0.57710575557 5.7627414536
41 41508000000 7.10281279804 -0.40955540982 5.74844823969
41 41534000000 7.10281279804 -0.40955540982 5.74844823969
41 41584000000 7.11843344893 -0.555390356571 5.74164400093
41 41637000000 7.24378728303 -0.596468848557 5.73330427761
41 41693000000 7.32973210026 -0.629059104644 5.72108745337
41 41751000000 7.32164195275 -0.532137985374 5.71572861737
41 41807000000 7.50072793859 -0.744002375129 5.7041883543
41 41835000000 7.50072793859 -0.744002375129 5.7041883543
41 41889000000 7.28712500106 -0.609586003393 5.69273313253
41 41943000000 7.34074903628 -0.675931588615 5.68741613179
41 41998000000 7.49721388184 -0.518239058282 5.68097672902
42 42055000000 7.40475500147 -0.814388606191 5.67097301366
42 42113000000 7.63783529273 -0.815960277737 5.66113086206
42 42140000000 7.39815821246 -0.918450339384 5.65432205706
42 42191000000 7.46856568618 -0.605339998007 5.65234746892
42 42246000000 7.82148548827 -0.783484805743 5.64276699403
42 42299000000 7.62921209451 -0.764361225281 5.63542170946
42 42350000000 7.70263039876 -0.867924293202 5.6227125308
42 42406000000 7.62181899473 -0.994649795907 5.62102710059
42 42459000000 7.69362729484 -0.887898231996 5.61428991372
42 42511000000 7.65914263955 -1.00374886841 5.60224708671
42 42539000000 7.857236469 -0.699960608021 5.59708268893
42 42592000000 7.6785646676 -1.04253009912 5.58795407876
42 42646000000 7.8591851496 -0.919317462929 5.58450971942
42 42699000000 7.63821124723 -1.17503458848 5.57413415936
42 42753000000 7.8469157107 -0.91999978896 5.56655592798
42 42805000000 7.61164576405 -1.16412138745 5.55530564125
42 42835000000 7.61164576405 -1.16412138745 5.55530564125
42 42886000000 7.8003209173 -1.1167538758 5.54621927225
42 42941000000 8.04557056005 -1.16542228695 5.54015015499
42 42994000000 8.03381950405 -0.901789227047 5.52950130905
43 43040000000 7.87358232273 -1.10788332197 5.52410940824
43 43093000000 8.10746055664 -1.04470003762 5.5212161178
43 43148000000 8.13642101378 -1.22140976386 5.50740545821
43 43204000000 7.90127883539 -1.15862409319 5.50348115006
43 43268000000 8.08142505681 -1.15914910082 5.49076131736
43 43292000000 8.08192725063 -1.07741321986 5.48716789329
43 43351000000 7.98192038502 -1.23122498028 5.47600114345
43 43390000000 8.23787372433 -1.19190815535 5.46830787374
43 43442000000 8.02402803726 -1.29861176474 5.46537188504
43 43499000000 8.1810474789 -1.28317293817 5.45361018169
43 43554000000 7.91794885052 -1.49401219638 5.44913960289
43 43607000000 8.3200177596 -1.45739240629 5.44455350153
43 43661000000 8.06650771389 -1.22647761781 5.43047830591
43 43689000000 8.06650771389 -1.22647761781 5.43047830591
43 43745000000 8.36015679376 -1.46091399645 5.41908527734
43 43796000000 8.23491681685 -1.59286890674 5.41412615722
43 43855000000 8.22933265739 -1.48025339295 5.40157672042
43 43885000000 8.31828335867 -1.40886744329 5.39790921998
43 43939000000 8.35912557029 -1.38668146562 5.39097481856
43 43994000000 8.1715836141 -1.5887417798 5.38596527046
44 44053000000 8.40407596136 -1.43348647305 5.37462913603
44 44107000000 8.21045043678 -1.39496841951 5.36594164958
44 44574000000 8.59148449557 -1.65862896491 5.36243286407
44 44603000000 8.59148449557 -1.65862896491 5.36243286407
44 44632000000 8.63910773515 -1.87074997373 5.35912883123
44 44696000000 8.63690901962 -1.81025629989 5.36027776229
44 44749000000 8.5917075983 -1.88141888232 5.36306698882
44 44776000000 8.46166858159 -2.00751067365 5.36272274628
44 44833000000 8.71585137713 -1.96051861422 5.36148533323
44 44890000000 8.57385656446 -2.09009143493 5.36105927809
44 44946000000 8.7189416111 -1.97808370666 5.36233730608
44 44996000000 8.6772602508 -1.85198189867 5.36138224868
45 45027000000 8.85213668636 -2.13244825636 5.36081001
45 45084000000 8.56480291268 -2.03364339613 5.36408950275
45 45139000000 8.84084560069 -2.14644889213 5.36079548995
45 45194000000 8.75991083112 -2.04356358166 5.35976962133
45 45249000000 8.79244328573 -2.15396356023 5.36278738335
45 45277000000 8.7040065986 -2.2630646332 5.36229372221
45 45335000000 8.71437014266 -2.22282251575 5.36095433033
45 45397000000 9.02286106364 -2.21256374418 5.36189935824
45 45451000000 8.78491323246 -2.19536117406 5.36142470952
45 45483000000 8.78689385145 -2.31242780139 5.36060079659
45 45533000000 8.82377871691 -2.20180385069 5.36421277975
45 45588000000 8.82969235314 -2.41040156104 5.3590819783
45 45642000000 8.93311453675 -2.36915628626 5.35952678078
45 45704000000 8.86049887273 -2.27518778051 5.36141723285
45 45732000000 8.86049887273 -2.27518778051 5.36141723285
45 45788000000 9.10365321261 -2.59900420878 5.36285248772
45 45846000000 8.91701377912 -2.39197747534 5.35923901054
45 45899000000 9.17023767333 -2.41734502756 5.36146403143
45 45928000000 9.17023767333 -2.41734502756 5.36146403143
45 45982000000 8.94667718548 -2.48289298573 5.3617835633
46 46037000000 9.11524474007 -2.57654889777 5.35902182201
46 46089000000 9.00487501028 -2.47657956917 5.36484320842
46 46137000000 9.29049689058 -2.49428794733 5.36107694907
46 46197000000 9.06996870885 -2.51120895313 5.3603990019
46 46249000000 9.15468311302 -2.52522289268 5.35865037073
46 46279000000 9.219969272 -2.81478793866 5.3599562796
46 46332000000 9.23049035965 -2.51466140612 5.36130321264
46 46389000000 9.20067985762 -2.66660854813 5.35939016191
46 46438000000 9.22107190718 -2.77094366779 5.3602564589
46 46494000000 9.28985864361 -2.68912630866 5.36292782938
46 46547000000 9.27393099449 -2.76506744332 5.3592052513
46 46577000000 9.41531762067 -2.82562881801 5.35974407499
46 46629000000 9.39510048187 -2.87241661145 5.36212856425
46 46683000000 9.34016472445 -2.79874499594 5.36259976102
46 46734000000 9.33369084528 -2.84970491434 5.36016142399
46 46782000000 9.38005286885 -3.05454661985 5.35954891317
46 46833000000 9.30623628914 -2.77180344548 5.36292629454
46 46899000000 9.42325927437 -2.81444209709 5.36190697127
46 46926000000 9.3879491004 -3.07263716837 5.35982886671
46 46978000000 9.24369580665 -2.87999655534 5.36052403499
47 47034000000 9.52430465931 -3.02509669482 5.36002985369
47 47093000000 9.54371492994 -3.1060629624 5.36013149719
47 47149000000 9.3795187342 -2.96191921485 5.36034839295
47 47177000000 9.38889098405 -3.03390458783 5.36376482497
47 47230000000 9.41406510663 -3.03878380006 5.36112478039
47 47289000000 9.39172474351 -3.06276870045 5.36296424509
47 47349000000 9.59716805819 -3.09094559747 5.36365570057
47 47374000000 9.5564452635 -3.2048982071 5.36116903413
47 47427000000 9.59480751244 -3.14713263879 5.36165492459
47 47480000000 9.64652717881 -3.20533706122 5.35901095043
47 47538000000 9.53328563973 -3.1867414618 5.36260281685
47 47594000000 9.57066630406 -3.26102110695 5.36009023486
47 47625000000 9.63439211093 -3.29041128122 5.36039794744
47 47685000000 9.78810337487 -3.19008902523 5.36250471223
47 47740000000 9.83844951476 -3.2198935857 5.36147952774
47 47793000000 9.76014790523 -3.18737766272 5.36037545576
47 47850000000 9.60313495002 -3.31861803672 5.35854476793
47 47881000000 9.83050711965 -3.40941838779 5.3610100894
47 47945000000 9.87637620045 -3.43207915216 5.36408703949
47 47995000000 9.71187499841 -3.40139862122 5.36122561392
48 48050000000 9.8195467065 -3.49524369695 5.36208131907
48 48076000000 9.79111266141 -3.54655449284 5.36027470559
48 48126000000 9.94343503647 -3.58943506691 5.36044930882
48 48179000000 9.90031638296 -3.63058413472 5.36234847756
48 48229000000 9.76417779724 -3.62647609568 5.35863026464
48 48291000000 9.94043527899 -3.57043761255 5.36260386907
48 48348000000 9.71443534702 -3.63942057801 5.3636302256
48 48397000000 9.92199576914 -3.74288437302 5.3613837246
48 48426000000 9.98346084696 -3.69667889353 5.3632509327
48 48479000000 9.95948454903 -3.61046468526 5.36003894949
48 48532000000 9.93116298153 -3.81553687846 5.36471124827
48 48587000000 10.081052852 -3.77656686628 5.36091092438
48 48649000000 10.2762937357 -3.75599154182 5.36177297296
48 48694000000 9.97648456324 -3.5458992155 5.36232242797
48 48750000000 9.99519125831 -3.68842191348 5.35979068774
48 48776000000 10.066741453 -3.92760710295 5.36313681798
48 48834000000 9.9528095359 -3.89639225267 5.36143516108
48 48888000000 10.2058316352 -3.78453918631 5.36285859299
48 48939000000 10.0733633061 -3.79765120334 5.36321824937
48 48994000000 10.0959048697 -3.92820760682 5.3620739717
49 49051000000 10.3097273413 -3.81321417155 5.35975308765
49 49081000000 10.3097273413 -3.81321417155 5.35975308765
49 49135000000 10.2380150424 -4.02577907774 5.3610974793
49 49188000000 10.088207659 -3.99024099367 5.36072707706
49 49241000000 10.3227141109 -4.00792815489 5.36521513937
49 49299000000 10.2363646119 -4.02341670137 5.36148886032
49 49350000000 10.3859513797 -4.05950219734 5.36157643657
49 49380000000 10.32017867 -4.26630451299 5.36108042841
49 49429000000 10.2787666065 -4.14031795633 5.35818905456
49 49483000000 10.3938629507 -4.03833051386 5.35875583497
49 49548000000 10.5297095122 -4.17135399443 5.36009156066
49 49601000000 10.4391496942 -4.08883104537 5.36071695679
49 49631000000 10.5118368658 -4.17226454955 5.36265274344
49 49687000000 10.510796033 -4.38058671911 5.3640482749
49 49737000000 10.5585328044 -4.26369169569 5.36321946834
49 49794000000 10.4011339829 -4.33209308382 5.36039355637
49 49847000000 10.3316914238 -4.23985882655 5.3614718882
49 49880000000 10.3411310161 -4.32550917336 5.36102462438
49 49931000000 10.5380443426 -4.29881576208 5.36205385763
49 49982000000 10.5446819239 -4.60098315684 5.35692020818
50 50038000000 10.518854844 -4.57436534491 5.35805758401
50 50091000000 10.4606558626 -4.54993589706 5.36052598304
50 50142000000 10.4775215565 -4.66536595626 5.36223368112
50 50192000000 10.6813671 -4.45370962672 5.36124709893
50 50251000000 10.6790041641 -4.67085961866 5.36217644711
50 50277000000 10.5334588025 -4.59653722198 5.36263625141
50 50335000000 10.6335514937 -4.70678789757 5.36081032251
50 50388000000 10.7505194323 -4.62977338915 5.36056400117
50 50447000000 10.8086788595 -4.65388725201 5.36243152432
50 50503000000 10.8214772894 -4.63762013489 5.36134447142
50 50529000000 10.8214772894 -4.63762013489 5.36134447142
50 50590000000 10.6544871114 -4.78991506236 5.35915408886
50 50647000000 10.6863412887 -4.67510085445 5.36151779445
50 50698000000 10.8720605507 -4.71470456843 5.36108948778
50 50726000000 10.6713710745 -4.79529508288 5.36362377581
50 50776000000 10.6758289913 -4.77848626764 5.36259324778
50 50832000000 10.7445377996 -4.79579131825 5.35895025232
50 50886000000 10.8811368736 -4.81981712212 5.36019501697
50 50937000000 10.9294152058 -4.76747365144 5.36198187114
50 50989000000 10.7379096838 -4.92711268108 5.36355549305
51 51044000000 10.9822461847 -4.81574056592 5.36023165004
51 51097000000 10.886244436 -4.89687323378 5.36160464223
51 51151000000 11.033378585 -5.01006229413 5.35910027355
51 51175000000 10.8729272561 -4.76718899806 5.3615779569
51 51228000000 11.0918925794 -4.94966922895 5.36081740356
51 51283000000 11.0404208937 -5.02584586095 5.36244882749
51 51331000000 11.0029554724 -4.85978616887 5.36252141359
51 51388000000 11.0872721195 -5.18775369915 5.3623486498
51 51441000000 11.0182402205 -5.02535483901 5.36258735711
51 51491000000 11.1937197493 -5.09932020477 5.36064507511
51 51548000000 11.0429854134 -5.1294926398 5.35972103216
51 51599000000 11.210619738 -5.22685960521 5.36012584479
51 51650000000 11.1142433725 -5.22949440585 5.36030980268
51 51674000000 11.0908400221 -5.34876342221 5.36308796324
51 51728000000 11.1205656944 -5.2249302018 5.36019041517
51 51790000000 11.0981865827 -5.23917440232 5.35819879428
51 51856000000 11.0850347635 -5.37900625497 5.36287421568
51 51879000000 11.0850347635 -5.37900625497 5.36287421568
51 51931000000 11.1885280739 -5.42690261054 5.36133800886
51 51990000000 11.4754360575 -5.38706962414 5.36112477826
52 52043000000 11.3991604633 -5.51629411392 5.35947587652
52 52097000000 11.2512921889 -5.38992097997 5.36237142367
52 52124000000 11.3310206858 -5.48703858324 5.36225976698
52 52180000000 11.3640306409 -5.39079409616 5.35649798045
52 52233000000 11.4333412904 -5.39438132083 5.36112613982
52 52292000000 11.3389854973 -5.40617391908 5.35981103873
52 52343000000 11.4156016576 -5.59616300893 5.36255008052
52 52399000000 11.3707021502 -5.4742402514 5.36269264661
52 52426000000 11.4869427226 -5.74122118171 5.35902441521
52 52476000000 11.25662808 -5.57567728257 5.36453632674
52 52530000000 11.5650118841 -5.60247810359 5.36033317968
52 52581000000 11.4702294559 -5.69663769316 5.36236443014
52 52634000000 11.4679659701 -5.70029675142 5.36141012426
52 52682000000 11.4517875251 -5.80914218409 5.36291776844
52 52732000000 11.5063893459 -5.74404480752 5.3608951775
52 52787000000 11.4961588322 -5.69825525848 5.35978298738
52 52841000000 11.5171659998 -5.70483898877 5.36125186738
52 52899000000 11.3674502032 -5.81845001617 5.36208500663
52 52926000000 11.5423443092 -5.72117045329 5.36245517256
52 52977000000 11.5284520152 -5.88724161324 5.36097959477
53 53031000000 11.646938384 -5.75478147553 5.3615354291
53 53085000000 11.458000403 -5.66193936621 5.36261794373
53 53140000000 11.6985618599 -5.97230510853 5.36375885113
53 53194000000 11.6418564383 -5.89163064313 5.36351546608
53 53250000000 11.7758514843 -5.92362192959 5.36023503437
53 53277000000 11.7010659728 -6.13339768534 5.36032558756
53 53332000000 11.7506109985 -5.99756027704 5.35859633702
53 53387000000 11.8125216608 -6.11693401333 5.36223087827
53 53442000000 11.8253636365 -6.03523301389 5.36080044135
53 53496000000 11.6475906972 -6.14938401415 5.36138977702
53 53542000000 11.939831108 -5.88940762027 5.36091888701
53 53592000000 11.8118100724 -6.1940704157 5.36140447851
53 53648000000 11.8187509428 -6.27810031954 5.36347737917
53 53677000000 11.6736279487 -6.13420055654 5.36037315639
53 53730000000 11.7718818649 -6.21199646145 5.36111643106
53 53785000000 11.6780432189 -6.17613750384 5.36105963218
53 53841000000 11.9991721443 -6.38164870537 5.35913995925
53 53892000000 11.9770537373 -6.28525019648 5.3624903279
53 53946000000 11.8870941558 -6.53100640466 5.36179403096
53 53976000000 11.9446419927 -6.34520289481 5.36081438858
54 54033000000 11.8879366447 -6.30336606823 5.36043939835
54 54086000000 12.1392371251 -6.27650520303 5.36225055784
54 54137000000 12.2043424993 -6.14868566986 5.35788103947
54 54192000000 11.9642378013 -6.45825002658 5.36176612963
54 54246000000 12.0580594822 -6.24261496477 5.36070719347
