#segundos nanosegundos Rango theta Radio
21 21866000000 -0.161491364241 -4.99711084366
21 21866000000 -0.163726106286 4.98985290527
22 22318000000 -0.245756015182 -5.00084924698
22 22318000000 -0.248939856887 5.01047277451
22 22445000000 -0.278852760792 4.9671831131
22 22548000000 -0.295086234808 5.00037288666
22 22659000000 -0.322791278362 5.01044178009
22 22772000000 -0.345576763153 -4.9929690361
22 22898000000 -0.383356511593 5.00250148773
23 23022000000 -0.415980428457 -4.9922246933
23 23122000000 -0.425139009953 4.99278497696
23 23224000000 -0.469776630402 5.00115966797
23 23346000000 -0.490156441927 5.00524902344
23 23461000000 -0.523210644722 5.01628684998
23 23589000000 -0.548330187798 5.00281000137
23 23699000000 -0.573323667049 4.99178886414
23 23800000000 -0.601462543011 5.02230596542
23 23901000000 -0.620444655418 4.99662017822
24 24025000000 -0.653133928776 -4.99697637558
24 24133000000 -0.672813653946 4.97505283356
24 24241000000 -0.706860661507 -5.00761365891
24 24359000000 -0.733268082142 -4.99969911575
24 24467000000 -0.767332732677 5.02411222458
24 24570000000 -0.775804400444 5.02233171463
24 24677000000 -0.811233699322 -5.00142097473
24 24778000000 -0.845112919807 -5.00196313858
24 24778000000 -0.834675729275 4.99043178558
24 24892000000 -0.854682385921 5.00017023087
25 25003000000 -0.888305187225 4.98837184906
25 25115000000 -0.908743739128 5.00429868698
25 25240000000 -0.940514624119 5.00411701202
25 25362000000 -0.977203309536 -4.98793363571
25 25362000000 -0.966414034367 4.99209165573
25 25472000000 -0.996759712696 4.98550128937
25 25583000000 -1.02756869793 -5.02833747864
25 25583000000 -1.02088844776 4.99170875549
25 25703000000 -1.04873692989 -4.98650741577
25 25703000000 -1.04786074162 4.99152755737
25 25820000000 -1.08658313751 5.02812576294
25 25930000000 -1.10626804829 -5.00410318375
25 25930000000 -1.10773015022 5.00294542313
26 26046000000 -1.1437997818 5.0126080513
26 26167000000 -1.15482532978 -4.98091411591
26 26167000000 -1.1650301218 5.00476074219
26 26273000000 -1.18143093586 4.98794984818
26 26381000000 -1.22162497044 4.98116207123
26 26496000000 -1.24369096756 -5.00949764252
26 26496000000 -1.24084627628 5.00049495697
26 26605000000 -1.2675538063 -4.99433946609
26 26726000000 -1.29478681087 -4.97490406036
26 26726000000 -1.29208934307 4.99714136124
26 26841000000 -1.3293119669 5.00488138199
26 26944000000 -1.35660171509 5.00099802017
27 27048000000 -1.36756086349 5.00769281387
27 27152000000 -1.40849602222 -5.02679538727
27 27152000000 -1.38821268082 4.96780395508
27 27256000000 -1.43166172504 -5.01506853104
27 27256000000 -1.42449367046 4.98282909393
27 27365000000 -1.44927453995 -5.00270175934
27 27365000000 -1.44506299496 5.00214147568
27 27468000000 -1.47716355324 5.00330924988
27 27584000000 -1.50640368462 4.99536752701
27 27691000000 -1.52418708801 -4.98776006699
27 27691000000 -1.52488744259 4.98691797256
27 27798000000 -1.56479084492 -5.00669956207
27 27914000000 -1.57297849655 -4.99200487137
27 27914000000 -1.58373308182 4.99740791321
28 28021000000 -1.62684631348 5.00672769547
28 28131000000 -1.62657415867 -4.99207448959
28 28131000000 -1.62832117081 5.00743436813
28 28239000000 8.33199214935 4.99830436707
28 28239000000 -1.66900312901 4.99140024185
28 28346000000 -1.67749583721 -4.98097991943
28 28346000000 8.310795784 4.98233175278
28 28346000000 -1.68363237381 5.00509977341
28 28460000000 8.28587436676 -5.00477647781
28 28460000000 8.25483512878 4.98612833023
28 28460000000 -1.71660768986 4.98750638962
28 28573000000 -1.73374772072 -4.9842581749
28 28573000000 -1.72598612309 4.98155927658
28 28679000000 -1.75833022594 5.00286531448
28 28787000000 -1.78830015659 -4.98885965347
28 28787000000 -1.78893244267 4.99067544937
28 28897000000 8.16316604614 -4.99776887894
28 28897000000 8.1878862381 5.00394678116
28 28897000000 -1.80687046051 4.99972105026
29 29012000000 -1.84882771969 -5.0155377388
29 29012000000 8.15125274658 -4.99945497513
29 29012000000 8.14132213593 4.99698591232
29 29012000000 -1.84534776211 5.00143480301
29 29126000000 8.13497638702 -4.99314022064
29 29126000000 8.14153575897 4.99977731705
29 29126000000 -1.86985874176 5.00130558014
29 29232000000 -1.90668797493 5.00103569031
29 29334000000 -1.92107105255 4.9916639328
29 29450000000 -1.94437170029 -4.97928524017
29 29450000000 -1.93934082985 4.98090362549
29 29555000000 8.00736141205 4.99342918396
29 29555000000 -1.95723152161 4.99133348465
29 29657000000 -2.00307893753 -4.99964141846
29 29657000000 7.96753644943 -4.98755931854
29 29657000000 8.01433372498 4.98898220062
29 29657000000 -1.99544632435 4.99893903732
29 29775000000 -2.03871250153 -5.00806951523
29 29775000000 7.96572399139 4.99066114426
29 29775000000 -2.02947688103 5.03304576874
29 29883000000 -2.0471906662 -4.98687696457
29 29883000000 -2.05924701691 5.00623703003
29 29986000000 -2.07611489296 -4.97864675522
29 29986000000 -2.08338737488 5.00852489471
30 30097000000 -2.10749340057 -4.99947023392
30 30097000000 7.88046741486 4.98731231689
30 30097000000 -2.09141397476 4.96045923233
30 30209000000 -2.14057707787 -5.00646162033
30 30209000000 7.86779117584 4.9997587204
30 30209000000 -2.13621068001 5.0059876442
30 30331000000 7.82570171356 -4.99441051483
30 30331000000 7.822681427 4.98111820221
30 30331000000 -2.15741086006 4.9785490036
30 30440000000 -2.18803358078 -4.99038314819
30 30440000000 -2.18441462517 5.00627946854
30 30560000000 -2.21388888359 4.98494338989
30 30685000000 -2.24988603592 -5.00611639023
30 30685000000 -2.24366641045 4.991355896
30 30806000000 7.73994827271 5.01055669785
